order_id,order_date,region,product,segment,channel,quantity,unit_price,revenue,discount_pct
ORD-001097,2024-10-16,South,Widget B,Enterprise,Retail,3,25.37,76.12,0
ORD-001098,2024-08-17,South,Gadget Y,SMB,Retail,3,208.98,626.93,0
ORD-001099,2024-03-15,West,Gadget X,Enterprise,Retail,5,498.21,2491.03,0
ORD-001100,2023-06-13,West,Widget A,Consumer,Retail,5,34.71,173.53,0
ORD-001101,2023-05-19,East,Widget B,Enterprise,Retail,2,182.22,364.45,0
ORD-001102,2025-01-08,East,Widget B,Enterprise,Online,4,23.61,94.44,0
ORD-001103,2024-09-26,North,Service Plan,Enterprise,Partners,3,172.17,516.5,0
ORD-001104,2024-11-20,,Widget A,Consumer,Retail,3,365.85,1097.56,0
ORD-001105,2023-01-07,South,Service Plan,Enterprise,Online,2,67.66,135.31,0
ORD-001106,2023-09-24,East,Service Plan,Consumer,Online,1,56.42,56.42,5
ORD-001107,2023-06-24,North,Gadget X,Enterprise,Online,1,39.6,39.6,5
ORD-001108,2025-04-05,West,Widget B,SMB,Partners,6,461.3,2767.79,5
ORD-001109,2024-09-21,North,Widget B,Consumer,Online,2,149.65,299.3,0
ORD-001110,2025-05-28,East,Widget A,Enterprise,Online,4,487.43,1949.71,0
ORD-001111,2024-06-03,East,Widget C,SMB,Online,2,170.0,340.0,0
ORD-001112,2023-11-16,North,Widget B,SMB,Online,2,28.3,56.59,0
ORD-001113,2023-08-10,South,Service Plan,Enterprise,Online,2,486.3,972.6,0
ORD-001114,2023-04-17,North,Gadget Y,Enterprise,Retail,3,438.4,1315.19,5
ORD-001115,2023-06-23,South,Widget B,Consumer,Retail,4,205.71,822.85,5
ORD-001116,2025-05-06,North,Widget C,Enterprise,Partners,2,264.83,529.66,0
ORD-001117,2023-02-14,North,Widget A,Consumer,Retail,4,95.76,383.05,5
ORD-001118,2024-12-13,West,Gadget X,SMB,Online,4,6.74,26.97,10
ORD-001119,2025-06-07,West,Service Plan,SMB,Online,1,286.92,286.92,0
ORD-001120,2023-08-06,North,Gadget Y,Consumer,Online,3,498.4,1495.19,0
ORD-001121,2024-06-27,South,Service Plan,Enterprise,Retail,3,248.99,746.97,5
ORD-001122,2025-03-20,North,Gadget Y,SMB,Retail,1,58.02,58.02,5
ORD-001123,2025-05-24,South,Widget B,Consumer,Partners,3,423.85,1271.56,0
ORD-001124,2023-03-30,South,Gadget Y,Consumer,Online,2,14.47,28.94,5
ORD-001125,2024-08-13,South,Widget A,Enterprise,Retail,6,185.25,1111.5,0
ORD-001126,2024-07-23,East,Gadget X,SMB,Retail,1,58.3,58.3,10
ORD-001127,2023-12-02,,Widget C,Consumer,Online,3,401.67,1205.0,0
ORD-001128,2024-06-06,East,Widget A,Consumer,Online,4,136.41,545.63,5
ORD-001129,2024-02-22,West,Widget A,Enterprise,Online,1,159.47,159.47,5
ORD-001130,2023-03-16,East,Gadget X,SMB,Partners,2,96.44,192.88,0
ORD-001131,2024-10-01,West,Gadget X,Consumer,Online,3,360.1,1080.29,5
ORD-001132,2023-08-23,North,Widget C,Consumer,Partners,4,59.84,239.37,0
ORD-001133,2023-11-01,East,Gadget X,SMB,Retail,3,424.02,1272.05,10
ORD-001134,2024-04-20,West,Widget B,Enterprise,Partners,4,279.17,1116.68,5
ORD-001135,2025-03-23,West,Widget A,Consumer,Online,1,80.15,80.15,15
ORD-001136,2023-02-19,North,Widget A,Consumer,Partners,3,368.06,1104.19,0
ORD-001137,2023-01-30,East,Widget C,Consumer,Retail,2,90.98,181.96,5
ORD-001138,2025-03-10,East,Gadget Y,Enterprise,Partners,3,108.32,324.95,0
ORD-001139,2023-01-09,East,Widget A,SMB,Retail,2,277.6,555.2,0
ORD-001140,2023-09-12,North,Widget A,Enterprise,Online,3,450.01,1350.03,0
ORD-001141,2024-09-16,East,Widget A,Consumer,Online,1,417.96,417.96,0
ORD-001142,2025-01-31,North,Widget B,Enterprise,Online,6,349.67,2097.99,5
ORD-001143,2024-04-01,West,Widget B,Enterprise,Retail,1,24.64,24.64,0
ORD-001144,2024-08-22,East,Service Plan,Enterprise,Online,3,252.39,757.17,10
ORD-001145,2023-09-13,,Gadget X,Enterprise,Partners,3,306.1,918.31,0
ORD-001146,2023-10-20,South,Widget A,Consumer,Partners,4,480.95,1923.79,10
ORD-001147,2024-03-12,North,Gadget X,SMB,Retail,5,68.95,344.73,5
ORD-001148,2024-07-28,South,Widget C,Enterprise,Online,1,294.19,294.19,5
ORD-001149,2024-02-05,South,Gadget Y,Enterprise,Online,2,485.56,971.12,15
ORD-001150,2025-01-05,East,Widget A,SMB,Partners,1,267.25,267.25,10
ORD-001151,2025-03-21,North,Gadget X,Consumer,Partners,4,249.66,998.66,5
ORD-001152,2025-05-01,South,Gadget X,SMB,Online,4,130.24,520.97,0
ORD-001153,2023-11-29,,Service Plan,Consumer,Online,1,276.25,276.25,10
ORD-001154,2023-08-19,West,Widget B,Enterprise,Online,2,322.68,645.36,0
ORD-001155,2023-02-19,North,Widget B,SMB,Partners,4,411.25,1644.99,0
ORD-001156,2024-07-27,North,Widget C,Consumer,Online,4,269.88,1079.5,20
ORD-001157,2024-05-12,East,Widget A,Enterprise,Retail,4,59.47,237.86,0
ORD-001158,2024-04-05,North,Gadget Y,Enterprise,Online,3,321.98,965.95,0
ORD-001159,2024-03-13,South,Widget C,Enterprise,Retail,4,144.4,577.59,10
ORD-001160,2024-02-23,North,Widget C,Consumer,Online,4,468.17,1872.66,0
ORD-001161,2024-09-16,South,Widget C,Consumer,Online,4,108.36,433.45,15
ORD-001162,2024-12-10,East,Widget C,Enterprise,Online,7,437.4,3061.79,15
ORD-001163,2023-03-22,South,Gadget Y,Consumer,Retail,4,266.22,1064.89,15
ORD-001164,2024-11-06,South,Widget A,Enterprise,Online,3,112.1,336.31,0
ORD-001165,2025-04-16,North,Widget C,SMB,Online,2,328.58,657.16,20
ORD-001166,2024-06-22,West,Widget B,Enterprise,Online,4,414.93,1659.71,0
ORD-001167,2024-03-05,East,Widget A,Enterprise,Online,2,81.31,162.62,0
ORD-001168,2025-02-24,South,Widget C,Enterprise,Retail,3,67.47,202.42,0
ORD-001169,2025-03-30,North,Widget C,Enterprise,Retail,3,427.82,1283.46,0
ORD-001170,2024-02-29,West,Gadget Y,Enterprise,Partners,2,56.89,113.78,0
ORD-001171,2023-03-27,South,Gadget X,Enterprise,Partners,3,406.67,1220.02,0
ORD-001172,2024-12-09,South,Widget C,Enterprise,Retail,4,462.5,1850.0,5
ORD-001173,2024-12-23,North,Gadget X,Consumer,Partners,3,233.89,701.68,10
ORD-001174,2023-08-14,South,Widget B,SMB,Retail,1,334.59,334.59,15
ORD-001175,2024-05-30,East,Widget B,Consumer,Partners,2,83.55,167.1,10
ORD-001176,2024-12-04,East,Widget C,Consumer,Retail,3,215.52,646.56,0
ORD-001177,2023-12-01,East,Widget C,SMB,Retail,1,61.41,61.41,15
ORD-001178,2025-02-10,East,Service Plan,Consumer,Online,3,181.43,544.29,0
ORD-001179,2024-07-15,East,Widget B,Enterprise,Retail,4,493.8,1975.21,0
ORD-001180,2024-10-08,East,Widget A,Enterprise,Retail,2,237.91,475.81,5
ORD-001181,2023-03-28,North,Service Plan,SMB,Partners,1,260.75,260.75,10
ORD-001182,2024-04-22,West,Widget A,SMB,Retail,3,342.64,1027.91,5
ORD-001183,2024-03-15,North,Service Plan,SMB,Retail,2,217.24,434.48,0
ORD-001184,2024-12-12,East,Widget A,SMB,Retail,1,350.23,350.23,0
ORD-001185,2023-11-18,North,Service Plan,SMB,Online,1,184.77,184.77,10
ORD-001186,2024-08-12,East,Widget B,SMB,Online,2,107.28,214.55,5
ORD-001187,2025-05-01,,Widget A,Consumer,Online,3,190.86,572.58,0
ORD-001188,2023-04-13,North,Service Plan,SMB,Retail,5,55.56,277.82,10
ORD-001189,2023-07-16,North,Widget A,SMB,Retail,4,152.52,,5
ORD-001190,2023-02-27,South,Gadget X,Enterprise,Online,3,86.19,258.58,5
ORD-001191,2023-07-28,South,Gadget Y,Enterprise,Online,4,27.64,110.55,5
ORD-001192,2023-02-06,West,Widget A,Enterprise,Online,4,427.51,1710.05,0
ORD-001193,2023-03-17,South,Widget B,Enterprise,Online,4,190.37,761.49,5
ORD-001194,2023-07-31,South,Widget A,Enterprise,Partners,7,451.02,3157.14,5
ORD-001195,2024-12-13,South,Widget B,Consumer,Partners,4,286.88,1147.52,10
ORD-001196,2025-04-11,West,Gadget X,SMB,Online,1,297.06,297.06,5
ORD-001197,2025-05-16,East,Gadget Y,Enterprise,Retail,4,269.32,1077.29,5
ORD-001198,2024-05-23,North,Service Plan,SMB,Partners,4,413.07,1652.3,0
ORD-001199,2023-12-02,East,Service Plan,Enterprise,Online,3,170.66,,0
ORD-001200,2024-03-20,,Widget C,Consumer,Online,1,419.62,419.62,5
ORD-001201,2024-09-08,East,Widget C,Enterprise,Partners,5,328.02,1640.1,15
ORD-001202,2023-05-12,West,Service Plan,Enterprise,Online,3,315.37,946.11,0
ORD-001203,2024-05-24,South,Widget A,SMB,Online,2,182.93,365.85,0
ORD-001204,2024-10-27,South,Widget C,Consumer,Online,4,379.12,1516.48,5
ORD-001205,2024-04-21,West,Widget A,SMB,Online,4,382.48,1529.92,5
ORD-001206,2024-10-04,South,Service Plan,SMB,Retail,3,120.75,362.26,0
ORD-001207,2024-11-04,West,Widget A,Consumer,Online,7,487.24,3410.68,5
ORD-001208,2023-04-16,North,Gadget X,Consumer,Online,4,70.02,280.06,0
ORD-001209,2023-04-18,West,Widget A,Consumer,Online,4,195.89,783.56,5
ORD-001210,2023-08-11,South,Widget A,Consumer,Online,2,80.07,160.14,0
ORD-001211,2025-04-11,East,Gadget Y,Consumer,Online,1,256.21,256.21,15
ORD-001212,2025-05-04,North,Widget A,Enterprise,Retail,3,57.22,171.65,0
ORD-001213,2023-01-26,East,Gadget X,SMB,Online,3,49.31,147.93,0
ORD-001214,2023-09-02,South,Service Plan,Consumer,Online,5,353.83,1769.17,0
ORD-001215,2025-03-20,South,Widget C,SMB,Partners,2,354.0,708.01,0
ORD-001216,2025-05-04,East,Gadget Y,Enterprise,Online,4,460.93,1843.71,0
ORD-001217,2023-08-24,South,Widget B,Enterprise,Online,1,73.16,73.16,10
ORD-001218,2024-01-27,North,Gadget Y,SMB,Online,3,162.53,487.58,0
ORD-001219,2024-06-20,East,Gadget X,SMB,Online,3,15.61,46.84,5
ORD-001220,2023-08-12,North,Service Plan,Enterprise,Online,5,211.1,1055.48,15
ORD-001221,2023-03-03,East,Widget B,SMB,Retail,5,247.07,1235.37,0
ORD-001222,2023-03-16,East,Widget A,Enterprise,Online,5,228.72,1143.62,0
ORD-001223,2024-07-24,South,Widget C,Consumer,Online,1,252.64,252.64,0
ORD-001224,2025-01-21,East,Widget A,SMB,Online,3,151.66,454.99,5
ORD-001225,2024-06-27,East,Widget C,Enterprise,Retail,3,75.99,227.97,0
ORD-001226,2025-06-13,South,Gadget X,SMB,Partners,2,61.7,123.41,20
ORD-001227,2024-10-27,West,Gadget X,Enterprise,Retail,8,144.5,1155.97,0
ORD-001228,2024-08-21,North,Widget A,Consumer,Online,4,283.43,1133.72,5
ORD-001229,2025-03-15,South,Service Plan,Consumer,Retail,4,400.66,1602.63,0
ORD-001230,2023-12-09,East,Widget C,Consumer,Online,3,326.01,978.03,0
ORD-001231,2024-08-30,South,Widget A,SMB,Online,5,59.17,295.85,0
ORD-001232,2024-08-29,North,Widget A,Consumer,Online,2,291.12,582.24,5
ORD-001233,2024-03-29,North,Widget A,Enterprise,Online,2,88.8,177.6,5
ORD-001234,2024-11-26,North,Widget C,SMB,Partners,2,91.01,182.02,5
ORD-001235,2024-10-30,South,Widget C,Enterprise,Online,2,370.47,740.94,5
ORD-001236,2024-07-02,South,Widget B,Enterprise,Partners,1,119.44,119.44,15
ORD-001237,2023-09-29,West,Service Plan,SMB,Partners,4,34.17,136.68,5
ORD-001238,2023-07-28,East,Widget C,Enterprise,Online,1,215.1,215.1,5
ORD-001239,2023-06-23,East,Widget A,Enterprise,Online,6,179.48,1076.88,0
ORD-001240,2024-06-17,West,Widget B,Consumer,Partners,4,313.87,1255.47,5
ORD-001241,2025-02-09,South,Gadget X,SMB,Retail,2,160.22,320.44,5
ORD-001242,2024-10-23,South,Widget A,SMB,Partners,2,398.62,797.25,0
ORD-001243,2023-01-30,East,Widget B,SMB,Retail,3,418.51,1255.53,0
ORD-001244,2024-05-31,West,Service Plan,Consumer,Partners,1,209.28,209.28,20
ORD-001245,2024-01-02,North,Gadget X,SMB,Online,5,323.34,1616.7,5
ORD-001246,2023-05-30,East,Gadget Y,Consumer,Partners,2,313.83,627.67,0
ORD-001247,2023-11-13,West,Gadget X,Enterprise,Online,2,478.05,956.1,10
ORD-001248,2025-03-24,South,Widget A,Enterprise,Online,5,360.26,1801.3,5
ORD-001249,2023-02-19,South,Gadget Y,Consumer,Partners,3,56.86,170.58,0
ORD-001250,2023-11-24,East,Widget A,Consumer,Retail,2,219.28,438.56,5
ORD-001251,2023-10-04,South,Widget B,SMB,Retail,3,294.9,884.7,0
ORD-001252,2024-12-25,East,Gadget X,Enterprise,Partners,5,369.14,1845.72,5
ORD-001253,2025-04-26,East,Widget C,Consumer,Retail,6,393.36,2360.18,0
ORD-001254,2023-11-19,West,Gadget X,Consumer,Retail,4,274.94,1099.77,0
ORD-001255,2023-02-17,West,Widget A,Enterprise,Partners,5,142.07,710.36,0
ORD-001256,2024-06-04,North,Widget C,SMB,Retail,3,367.99,1103.98,0
ORD-001257,2024-08-06,South,Gadget X,Consumer,Online,1,164.73,164.73,5
ORD-001258,2024-06-18,West,Widget C,Enterprise,Retail,1,211.52,211.52,0
ORD-001259,2023-06-16,South,Widget A,Consumer,Online,5,108.81,544.04,0
ORD-001260,2025-02-20,West,Widget B,Consumer,Retail,3,439.71,1319.12,15
ORD-001261,2025-02-20,South,Widget A,Enterprise,Retail,3,73.6,220.81,15
ORD-001262,2024-02-13,West,Gadget Y,Enterprise,Online,4,132.3,529.18,0
ORD-001263,2025-02-21,North,Gadget Y,Enterprise,Online,2,351.13,702.26,5
ORD-001264,2023-03-22,East,Widget B,Enterprise,Online,6,296.21,1777.23,5
ORD-001265,2023-01-07,East,Widget A,Enterprise,Retail,3,198.89,596.68,10
ORD-001266,2024-10-30,South,Widget B,SMB,Partners,2,301.78,603.56,5
ORD-001267,2023-11-03,South,Widget C,Enterprise,Online,2,367.0,734.0,0
ORD-001268,2023-02-08,East,Widget A,Enterprise,Retail,2,293.31,586.62,0
ORD-001269,2024-07-28,South,Service Plan,SMB,Online,3,8.49,25.48,0
ORD-001270,2025-06-07,East,Gadget Y,Consumer,Online,1,256.91,256.91,0
ORD-001271,2024-10-06,West,Gadget X,SMB,Partners,2,55.17,110.34,0
ORD-001272,2025-03-26,,Service Plan,Enterprise,Online,4,365.94,1463.78,0
ORD-001273,2024-05-09,South,Service Plan,SMB,Retail,5,6.9,34.51,0
ORD-001274,2023-04-14,West,Widget C,SMB,Partners,4,112.07,448.26,10
ORD-001275,2023-02-26,East,Service Plan,Enterprise,Online,2,319.04,638.08,10
ORD-001276,2023-02-12,North,Widget A,SMB,Retail,1,424.37,424.37,10
ORD-001277,2023-07-15,West,Gadget Y,Enterprise,Partners,4,20.12,80.49,5
ORD-001278,2024-12-24,North,Widget B,Enterprise,Online,5,139.13,695.65,15
ORD-001279,2023-11-28,South,Widget A,Enterprise,Online,4,289.46,1157.84,0
ORD-001280,2023-04-05,West,Widget B,SMB,Online,4,280.8,1123.22,0
ORD-001281,2024-02-25,North,Widget B,SMB,Partners,4,400.85,1603.41,5
ORD-001282,2023-07-11,South,Service Plan,SMB,Online,4,210.72,842.88,0
ORD-001283,2023-09-30,East,Widget A,Enterprise,Retail,3,430.92,1292.77,0
ORD-001284,2025-06-12,South,Service Plan,Enterprise,Online,5,195.67,978.33,5
ORD-001285,2023-11-19,South,Gadget Y,Consumer,Online,2,274.14,548.27,5
ORD-001286,2023-03-16,South,Gadget X,Enterprise,Online,1,226.85,226.85,10
ORD-001287,2025-02-15,East,Widget B,Enterprise,Partners,2,268.96,537.92,15
ORD-001288,2024-05-08,West,Widget B,SMB,Online,5,73.88,369.42,0
ORD-001289,2023-06-18,South,Widget A,SMB,Partners,1,383.48,383.48,5
ORD-001290,2024-10-04,East,Widget A,SMB,Retail,6,74.88,449.31,5
ORD-001291,2023-06-21,South,Widget B,SMB,Online,4,227.0,907.99,0
ORD-001292,2024-06-27,East,Widget A,Consumer,Partners,1,320.27,320.27,5
ORD-001293,2023-03-11,West,Widget C,Enterprise,Retail,4,114.3,457.21,0
ORD-001294,2023-03-12,West,Widget B,Consumer,Online,4,493.25,1973.02,5
ORD-001295,2023-03-14,East,Widget A,SMB,Online,5,343.74,1718.71,0
ORD-001296,2024-04-25,East,Gadget Y,Enterprise,Partners,3,68.37,205.1,10
ORD-001297,2024-11-10,North,Widget B,Enterprise,Online,2,494.28,988.56,0
ORD-001298,2024-01-18,East,Widget A,SMB,Retail,6,174.78,1048.67,0
ORD-001299,2024-10-21,East,Widget C,SMB,Online,3,425.57,1276.7,15
ORD-001300,2023-08-20,West,Widget A,Enterprise,Partners,2,171.87,343.73,0
ORD-001301,2023-06-21,South,Widget C,Consumer,Retail,2,300.92,601.84,5
ORD-001302,2025-01-11,East,Widget A,SMB,Partners,4,365.66,1462.62,0
ORD-001303,2023-03-27,South,Gadget Y,SMB,Partners,2,202.48,404.96,10
ORD-001304,2023-06-26,West,Gadget X,Consumer,Retail,4,492.0,1968.02,10
ORD-001305,2025-06-05,South,Widget A,Enterprise,Retail,3,444.82,1334.45,5
ORD-001306,2024-07-18,East,Widget B,Enterprise,Online,6,123.46,740.77,0
ORD-001307,2024-01-15,North,Widget B,Enterprise,Online,3,340.4,1021.19,0
ORD-001308,2023-06-11,West,Widget B,Consumer,Retail,2,219.66,439.32,20
ORD-001309,2025-01-03,West,Gadget X,Enterprise,Retail,4,446.9,1787.59,0
ORD-001310,2024-10-12,West,Gadget Y,SMB,Partners,2,81.56,163.11,0
ORD-001311,2024-03-22,South,Widget A,SMB,Online,3,376.28,1128.84,0
ORD-001312,2025-01-30,South,Widget B,SMB,Retail,7,197.15,1380.06,0
ORD-001313,2024-10-21,East,Gadget X,Consumer,Online,2,258.05,516.1,5
ORD-001314,2024-08-24,North,Widget A,SMB,Retail,3,347.28,1041.84,5
ORD-001315,2024-10-23,North,Gadget Y,Consumer,Partners,1,108.19,108.19,10
ORD-001316,2023-12-14,West,Gadget Y,Enterprise,Online,6,55.12,330.7,0
ORD-001317,2023-08-01,East,Widget B,Consumer,Retail,5,135.54,677.71,5
ORD-001318,2025-01-20,North,Widget A,SMB,Online,3,207.86,623.57,20
ORD-001319,2024-06-19,East,Widget B,Enterprise,Online,2,152.48,304.96,5
ORD-001320,2024-05-30,,Widget A,SMB,Retail,2,112.56,225.12,5
ORD-001321,2023-10-10,,Service Plan,Enterprise,Retail,5,355.31,1776.56,0
ORD-001322,2024-09-09,West,Gadget Y,Enterprise,Online,2,380.74,761.48,20
ORD-001323,2025-03-01,East,Widget A,Consumer,Online,6,449.79,2698.75,0
ORD-001324,2025-05-20,West,Widget B,Enterprise,Retail,4,149.93,599.73,0
ORD-001325,2023-04-04,South,Widget B,Enterprise,Online,1,363.1,363.1,15
ORD-001326,2024-06-22,South,Widget A,Consumer,Retail,2,44.82,89.65,0
ORD-001327,2024-04-23,South,Widget C,SMB,Partners,4,107.56,430.25,10
ORD-001328,2023-03-27,North,Widget C,Enterprise,Retail,3,73.31,219.93,0
ORD-001329,2024-04-02,North,Widget A,Enterprise,Retail,3,120.88,362.65,0
ORD-001330,2025-05-09,South,Gadget Y,SMB,Partners,6,353.82,2122.91,0
ORD-001331,2023-11-19,East,Widget C,Enterprise,Partners,4,92.86,371.43,0
ORD-001332,2025-05-21,West,Widget C,Enterprise,Partners,6,373.44,2240.67,0
ORD-001333,2024-08-22,South,Service Plan,Enterprise,Retail,2,241.94,483.88,10
ORD-001334,2023-03-04,South,Widget A,SMB,Online,3,366.99,1100.98,0
ORD-001335,2025-06-05,South,Gadget X,Enterprise,Online,1,259.37,259.37,5
ORD-001336,2024-04-04,North,Widget B,SMB,Online,4,204.69,818.77,0
ORD-001337,2025-05-17,East,Widget C,Enterprise,Online,5,475.73,2378.66,0
ORD-001338,2024-05-09,North,Gadget X,SMB,Online,3,370.35,1111.04,5
ORD-001339,2023-10-02,East,Gadget X,Enterprise,Online,3,408.05,1224.15,0
ORD-001340,2025-03-10,North,Widget C,Consumer,Partners,7,251.98,1763.88,0
ORD-001341,2025-01-06,East,Gadget Y,SMB,Partners,1,31.52,31.52,0
ORD-001342,2023-03-21,,Widget A,Enterprise,Partners,6,286.22,1717.33,0
ORD-001343,2024-05-23,East,Widget A,Enterprise,Online,5,283.08,1415.42,0
ORD-001344,2023-12-31,North,Gadget Y,Enterprise,Online,5,435.91,2179.57,0
ORD-001345,2024-09-10,East,Widget B,Consumer,Retail,2,336.16,672.33,10
ORD-001346,2025-03-09,South,Service Plan,SMB,Online,3,13.77,41.32,5
ORD-001347,2024-02-04,East,Widget B,Consumer,Partners,4,136.85,547.42,10
ORD-001348,2025-02-22,North,Widget A,Consumer,Partners,3,379.93,1139.78,5
ORD-001349,2024-01-31,East,Service Plan,Consumer,Online,3,255.98,767.94,0
ORD-001350,2024-12-14,South,Widget A,Enterprise,Online,4,356.4,1425.61,0
ORD-001351,2024-07-01,East,Widget C,Consumer,Retail,2,271.37,542.75,0
ORD-001352,2024-10-18,South,Widget B,Enterprise,Partners,3,197.72,593.16,15
ORD-001353,2023-11-02,South,Widget A,SMB,Retail,1,428.53,428.53,0
ORD-001354,2023-06-10,West,Widget B,Enterprise,Retail,4,120.42,481.67,10
ORD-001355,2024-10-14,South,Widget A,SMB,Partners,3,11.11,33.32,0
ORD-001356,2024-04-07,West,Gadget X,SMB,Online,3,38.9,116.7,5
ORD-001357,2024-06-07,West,Widget C,SMB,Retail,2,55.65,111.29,0
ORD-001358,2024-12-04,South,Gadget X,SMB,Retail,2,280.55,561.09,5
ORD-001359,2023-06-07,North,Gadget X,Enterprise,Retail,3,234.16,702.48,20
ORD-001360,2024-11-06,,Gadget Y,SMB,Partners,2,127.54,255.08,0
ORD-001361,2024-04-11,East,Gadget Y,SMB,Retail,7,36.46,255.24,0
ORD-001362,2023-01-17,South,Widget A,Enterprise,Retail,2,349.27,698.53,0
ORD-001363,2024-03-05,North,Widget B,Enterprise,Online,2,403.32,806.65,0
ORD-001364,2023-05-30,West,Gadget Y,SMB,Retail,2,365.22,730.44,0
ORD-001365,2025-06-02,South,Service Plan,Enterprise,Retail,7,307.24,2150.66,5
ORD-001366,2023-12-12,North,Widget B,Consumer,Online,4,419.25,1677.0,15
ORD-001367,2023-06-12,South,Gadget X,Enterprise,Partners,3,175.84,527.51,0
ORD-001368,2024-07-18,West,Widget A,Enterprise,Online,4,89.94,359.77,0
ORD-001369,2024-12-15,West,Service Plan,Enterprise,Online,2,407.95,815.9,0
ORD-001370,2023-04-02,East,Widget A,Consumer,Online,3,284.62,853.85,0
ORD-001371,2023-05-02,North,Service Plan,Enterprise,Partners,3,140.65,421.95,10
ORD-001372,2024-11-24,East,Widget C,SMB,Retail,3,456.09,1368.27,0
ORD-001373,2025-02-24,South,Gadget X,Consumer,Retail,1,177.24,177.24,5
ORD-001374,2023-01-23,East,Widget B,Consumer,Retail,2,483.59,967.19,5
ORD-001375,2024-05-01,East,Widget B,SMB,Retail,2,375.46,750.91,5
ORD-001376,2023-10-31,South,Widget C,Enterprise,Online,2,164.61,329.22,5
ORD-001377,2024-05-23,East,Gadget X,Enterprise,Retail,2,479.05,958.11,0
ORD-001378,2023-04-02,East,Widget C,Enterprise,Retail,1,8.37,8.37,5
ORD-001379,2023-01-04,South,Widget A,SMB,Retail,2,158.44,316.88,0
ORD-001380,2023-07-25,West,Widget A,SMB,Online,4,430.69,1722.76,5
ORD-001381,2024-08-08,West,Widget A,Consumer,Online,3,125.56,376.67,0
ORD-001382,2024-06-10,North,Widget B,Consumer,Online,2,353.58,707.15,5
ORD-001383,2024-08-12,East,Widget A,Consumer,Online,2,378.65,757.31,10
ORD-001384,2025-03-20,South,Widget C,SMB,Online,3,190.99,572.98,0
ORD-001385,2024-04-01,South,Widget B,SMB,Online,2,110.24,220.49,5
ORD-001386,2025-05-22,North,Gadget X,Consumer,Online,4,201.95,807.79,20
ORD-001387,2024-05-01,East,Gadget X,Consumer,Retail,2,65.57,131.13,0
ORD-001388,2024-04-13,East,Service Plan,Consumer,Online,6,261.4,1568.39,0
ORD-001389,2023-06-08,North,Widget C,Enterprise,Online,6,477.03,2862.17,0
ORD-001390,2024-09-07,,Gadget X,Enterprise,Online,2,442.77,885.54,0
ORD-001391,2023-10-04,East,Gadget Y,Enterprise,Online,2,300.6,601.19,5
ORD-001392,2023-08-21,,Gadget X,SMB,Retail,4,323.38,1293.51,5
ORD-001393,2023-12-03,South,Widget C,SMB,Online,4,295.1,1180.41,5
ORD-001394,2025-01-06,East,Gadget X,Consumer,Partners,3,360.66,1081.98,5
ORD-001395,2023-12-12,East,Widget A,Consumer,Online,1,113.25,113.25,0
ORD-001396,2023-07-15,South,Widget A,Enterprise,Online,6,145.47,872.82,10
ORD-001397,2024-04-14,East,Gadget X,Enterprise,Online,7,65.03,455.21,5
ORD-001398,2023-05-14,South,Widget B,Enterprise,Partners,3,237.95,713.85,0
ORD-001399,2023-07-03,South,Widget C,Enterprise,Online,3,76.06,228.19,0
ORD-001400,2023-08-14,West,Gadget X,Consumer,Online,3,219.29,657.86,0
ORD-001401,2023-05-17,East,Widget B,Consumer,Online,2,333.63,667.27,15
ORD-001402,2023-08-10,North,Gadget Y,SMB,Online,3,232.61,697.83,0
ORD-001403,2025-02-20,West,Widget C,Consumer,Partners,2,447.34,894.67,10
ORD-001404,2023-08-28,South,Gadget X,Consumer,Online,3,71.69,215.08,10
ORD-001405,2024-05-09,South,Gadget X,SMB,Partners,2,203.1,406.2,0
ORD-001406,2023-11-01,South,Widget C,SMB,Retail,3,487.19,1461.56,10
ORD-001407,2023-02-09,South,Gadget X,Enterprise,Online,6,72.45,434.72,5
